timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,audio_inference_3,STRESSED
2013-03-27 06:30:00,0.0,,,,,,,,-84.44444444444444,14.719990343777205,6.0,5.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 06:40:00,0.0,-91.0,,1.0,0.0,1.0,0.0,0.0,-83.36363636363636,12.583380435382834,5.0,4.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 06:50:00,0.0,,,,,,,,-84.45454545454545,13.25141368987745,6.0,5.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 07:00:00,0.0,-94.0,,1.0,0.0,1.0,0.0,0.0,-85.0,12.480576072220748,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 07:10:00,0.0,,,,,,,,-84.6,12.026860783400469,5.0,4.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 07:20:00,0.0,-95.0,,1.0,0.0,1.0,0.0,0.0,-85.6,12.71633474445049,5.0,4.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 07:30:00,0.0,,,,,,,,-84.9,13.404887866430283,6.0,5.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 07:40:00,0.0,,,,,,,,-83.2,13.716106809244305,5.0,4.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 07:50:00,0.0,,,,,,,,-85.72727272727273,13.861757299257453,5.0,4.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 08:00:00,0.0,,,,,,,,-84.33333333333333,13.989332995399295,5.0,4.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 08:10:00,0.0,,,,,,,,-85.8,13.5502216305378,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 08:20:00,0.0,,,,,,,,-85.63636363636364,12.791579717162852,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 08:30:00,0.0,,,,,,,,-85.77777777777777,12.763912149381898,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,411.0,6.0,183.0,0,
2013-03-27 08:40:00,0.0,,,,,,,,-85.0,13.444938893321545,6.0,5.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 08:50:00,0.0,,,,,,,,-86.63636363636364,12.72165154874265,6.0,5.0,2.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 09:00:00,0.0,,,,,,,,-86.22222222222223,13.087441360072868,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 09:10:00,0.0,,,,,,,,-86.27272727272727,12.72508776700235,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 09:20:00,0.0,,,,,,,,-85.1,12.818227685875991,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 09:30:00,0.0,,,,,,,,-87.0,12.998124117345276,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 09:40:00,0.0,,,,,,,,-86.0,12.634973207887532,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 09:50:00,0.0,,,,,,,,-84.3,12.845834642764768,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 10:00:00,0.0,,,,,,,,-85.3,13.00946781106513,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 10:10:00,0.0,,,,,,,,-85.3,12.594101147302762,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,597.0,3.0,0.0,0,
2013-03-27 10:20:00,0.0,,,,,,,,-86.0,13.110845628300586,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 10:30:00,0.0,,,,,,,,-85.7,13.069680351737635,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 10:40:00,0.0,,,,,,,,-85.2,12.31920108135505,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,597.0,2.0,1.0,0,
2013-03-27 10:50:00,0.0,,,,,,,,-85.72727272727273,13.099773094216262,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 11:00:00,0.0,,,,,,,,-83.55555555555556,13.280860504604782,6.0,4.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,592.0,2.0,6.0,0,
2013-03-27 11:10:00,0.0,,,,,,,,-85.5,12.636240501191267,6.0,5.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,598.0,0.0,2.0,0,
2013-03-27 11:20:00,0.0,,,,,,,,-85.18181818181819,14.436294901465617,7.0,5.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0,
2013-03-27 11:30:00,0.0,,,,,,,,-83.77777777777777,14.080464718908424,6.0,5.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,598.0,0.0,2.0,0,
2013-03-27 11:40:00,0.0,,,,,,,,-82.9090909090909,13.717374586752744,5.0,4.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 11:50:00,0.0,,,,,,,,-85.4,12.58394809508215,6.0,4.0,1.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,591.0,9.0,0.0,0,
2013-03-27 12:00:00,0.0,,,,,,,,-79.3,19.795805413950003,4.0,3.0,1.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,591.0,9.0,0.0,0,
2013-03-27 12:10:00,0.0,,,,,,,,-80.5,22.033588437460033,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 12:20:00,0.0,,,,,,,,-81.8,21.429716450788447,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 12:30:00,0.0,,,,,,,,-78.4,22.04748980569462,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 12:40:00,0.0,,,,,,,,-81.81818181818181,21.317423263796595,5.0,4.0,0.0,1.0,0.0,0.0,560.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 12:50:00,0.0,,,,,,,,-80.9,21.061053336200118,5.0,4.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 13:00:00,0.0,,,,,,,,-81.5,21.92340788481704,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,595.0,2.0,3.0,0,
2013-03-27 13:10:00,0.0,,,,,,,,-82.5,22.50879677482249,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,590.0,8.0,2.0,0,
2013-03-27 13:20:00,0.0,,,,,,,,-82.4,22.661577103045747,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0,
2013-03-27 13:30:00,0.0,,,,,,,,-84.5,22.449987098934184,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,596.0,2.0,2.0,0,
2013-03-27 13:40:00,0.0,,,,,,,,-83.5,21.847949282798886,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0,
2013-03-27 13:50:00,0.0,,,,,,,,-82.8,21.89017171521283,4.0,3.0,0.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 14:00:00,0.0,,,,,,,,-78.2,18.300811814610846,5.0,3.0,1.0,1.0,0.0,0.0,2.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 14:10:00,0.0,,,,,,,,-73.0,17.59534387994956,5.0,3.0,1.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,592.0,8.0,0.0,0,
2013-03-27 14:20:00,0.0,,,,,,,,-78.0,17.372220982742128,6.0,4.0,2.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 14:30:00,0.0,,,,,,,,-79.1,13.703859601399031,4.0,3.0,2.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,374.0,9.0,217.0,0,
2013-03-27 14:40:00,0.0,,,,,,,,-77.9,13.373258695539244,6.0,4.0,2.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,306.0,103.0,191.0,0,
2013-03-27 14:50:00,259.0,,,,,,,,-88.15,6.286701318338987,23.0,20.0,3.0,2.0,0.0,0.0,0.0,124.0,236.0,20.0,220.0,1.0,353.0,246.0,0,
2013-03-27 15:00:00,26.0,,,,,,,,-83.9,10.620176823116452,25.0,20.0,6.0,1.0,0.0,0.0,0.0,397.0,0.0,203.0,0.0,326.0,7.0,267.0,0,
2013-03-27 15:10:00,0.0,,,,,,,,-81.4,9.559566061876668,5.0,3.0,3.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,404.0,9.0,187.0,0,
2013-03-27 15:20:00,41.0,-87.0,10.963576058932597,5.0,1.0,2.0,2.0,0.0,-83.36363636363636,10.943188722045077,5.0,4.0,2.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,386.0,18.0,196.0,0,
2013-03-27 15:30:00,0.0,,,,,,,,-82.8,11.101239399259871,5.0,4.0,2.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,590.0,4.0,6.0,0,
2013-03-27 15:40:00,0.0,-81.0,6.8068592855540455,3.0,1.0,0.0,2.0,0.0,-83.08333333333333,10.147035869403005,5.0,3.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,596.0,1.0,3.0,0,
2013-03-27 15:50:00,0.0,,,,,,,,-82.9090909090909,9.56176659486921,5.0,3.0,3.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 16:00:00,0.0,,,,,,,,-84.0,11.387739073957219,9.0,4.0,4.0,1.0,0.0,0.0,0.0,596.0,0.0,0.0,4.0,385.0,7.0,208.0,0,
2013-03-27 16:10:00,0.0,,,,,,,,-87.46666666666667,6.752992683414439,22.0,18.0,4.0,0.0,0.0,0.0,0.0,4.0,222.0,374.0,0.0,1.0,1.0,598.0,0,
2013-03-27 16:20:00,92.0,,,,,,,,-85.8125,9.09192584846495,35.0,24.0,11.0,1.0,0.0,0.0,0.0,211.0,286.0,99.0,4.0,0.0,18.0,582.0,0,
2013-03-27 16:30:00,0.0,,,,,,,,-81.2,11.435352923298185,7.0,5.0,3.0,0.0,0.0,0.0,0.0,591.0,9.0,0.0,0.0,0.0,3.0,597.0,0,
2013-03-27 16:40:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,599.0,0,
2013-03-27 16:50:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,2.0,598.0,0,
2013-03-27 17:00:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,136.0,430.0,32.0,2.0,40.0,11.0,549.0,0,
2013-03-27 17:10:00,0.0,,,,,,,,-85.0,8.832509137219146,11.0,9.0,3.0,0.0,0.0,0.0,0.0,91.0,53.0,456.0,0.0,233.0,1.0,366.0,0,
2013-03-27 17:20:00,0.0,,,,,,,,-82.27272727272727,12.47660417162134,14.0,12.0,4.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,578.0,2.0,20.0,0,
2013-03-27 17:30:00,0.0,,,,,,,,-82.1,9.835018820287486,8.0,5.0,3.0,1.0,0.0,354.0,0.0,362.0,238.0,0.0,0.0,579.0,0.0,21.0,0,
2013-03-27 17:40:00,44.0,-85.0,7.092249290598857,5.0,3.0,1.0,1.0,0.0,-83.7,8.041819875155959,6.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,565.0,26.0,9.0,0,
2013-03-27 17:50:00,79.0,,,,,,,,-82.9,7.780793569402076,5.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,571.0,20.0,9.0,0,
2013-03-27 18:00:00,0.0,-86.0,8.115828156551041,6.0,4.0,1.0,1.0,0.0,-83.9,8.870332534036464,6.0,5.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,486.0,1.0,113.0,0,
2013-03-27 18:10:00,0.0,,,,,,,,-84.1,10.64723621155416,6.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,517.0,11.0,72.0,0,
2013-03-27 18:20:00,0.0,-87.0,9.343446901438464,5.0,1.0,2.0,2.0,0.0,-83.7,10.005325659853494,6.0,5.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,598.0,0.0,2.0,0,
2013-03-27 18:30:00,0.0,,,,,,,,-82.88888888888889,8.695252093186712,5.0,3.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,595.0,4.0,1.0,0,
2013-03-27 18:40:00,0.0,-80.0,1.4142135623730951,2.0,1.0,0.0,1.0,0.0,-85.8,9.332714621271231,7.0,6.0,1.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,592.0,7.0,1.0,0,
2013-03-27 18:50:00,0.0,,,,,,,,-83.18181818181819,9.628717564253275,5.0,5.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,399.0,191.0,10.0,0,
2013-03-27 19:00:00,0.0,-90.0,3.947573094109004,4.0,2.0,2.0,0.0,0.0,-85.77777777777777,10.202965476402387,6.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,487.0,109.0,4.0,0,
2013-03-27 19:10:00,0.0,,,,,,,,-85.9,11.35114667640078,5.0,4.0,1.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,520.0,76.0,4.0,0,
2013-03-27 19:20:00,135.0,-88.0,3.5,4.0,3.0,1.0,0.0,0.0,-86.36363636363636,10.766627361140776,6.0,5.0,1.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,498.0,78.0,24.0,0,
2013-03-27 19:30:00,189.0,,,,,,,,-84.1,9.886934272809372,6.0,5.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,508.0,54.0,38.0,0,
2013-03-27 19:40:00,0.0,-90.0,8.438009243891594,6.0,2.0,3.0,1.0,0.0,-83.1,10.281430341149047,6.0,4.0,2.0,1.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,410.0,2.0,188.0,0,
2013-03-27 19:50:00,0.0,,,,,,,,-82.72727272727273,9.380645755040886,5.0,3.0,3.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0,
2013-03-27 20:00:00,0.0,-89.0,7.238784428341543,6.0,2.0,3.0,1.0,0.0,-83.7,10.084566495812,6.0,4.0,3.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0,
2013-03-27 20:10:00,0.0,,,,,,,,-82.9,9.26311801829506,6.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,598.0,1.0,1.0,0,
2013-03-27 20:20:00,0.0,-90.0,7.690439333539868,7.0,1.0,5.0,1.0,0.0,-81.54545454545455,8.793974773329756,5.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,571.0,7.0,22.0,0,
2013-03-27 20:30:00,0.0,,,,,,,,-83.11111111111111,9.313621937281125,6.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,590.0,1.0,9.0,0,
2013-03-27 20:40:00,0.0,-86.0,8.801515021101007,6.0,2.0,2.0,2.0,0.0,-83.36363636363636,9.89704458760791,6.0,4.0,2.0,1.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,591.0,3.0,6.0,0,
2013-03-27 20:50:00,0.0,,,,,,,,-84.54545454545455,8.927411306109418,5.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,591.0,3.0,6.0,0,
2013-03-27 21:00:00,0.0,-90.0,5.656854249492381,2.0,1.0,1.0,0.0,0.0,-82.66666666666667,8.67244260212818,12.0,5.0,6.0,1.0,0.0,489.0,0.0,594.0,6.0,0.0,0.0,330.0,3.0,267.0,0,
2013-03-27 21:10:00,0.0,,,,,,,,-84.0,8.828692119517473,10.0,8.0,3.0,1.0,0.0,0.0,0.0,573.0,25.0,0.0,2.0,60.0,14.0,526.0,0,
2013-03-27 21:20:00,62.0,-86.0,5.686240703077327,3.0,2.0,1.0,0.0,0.0,-82.36363636363636,9.6682935736588,6.0,5.0,3.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,301.0,214.0,85.0,0,
2013-03-27 21:30:00,485.0,,,,,,,,-82.5,9.670674609028993,6.0,3.0,3.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,289.0,172.0,139.0,0,
2013-03-27 21:40:00,0.0,-88.0,9.287087810503355,4.0,1.0,2.0,1.0,0.0,-83.4,10.026984872365263,6.0,4.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,359.0,217.0,24.0,0,
2013-03-27 21:50:00,0.0,,,,,,,,-83.27272727272727,9.12199668427025,6.0,4.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,478.0,20.0,102.0,0,
2013-03-27 22:00:00,0.0,-87.0,7.937253933193772,3.0,2.0,1.0,0.0,0.0,-85.0,9.464359306299697,6.0,4.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,479.0,14.0,107.0,0,
2013-03-27 22:10:00,0.0,,,,,,,,-84.9090909090909,9.989550552644033,7.0,5.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,598.0,2.0,0.0,0,
2013-03-27 22:20:00,0.0,-84.0,7.14142842854285,4.0,1.0,1.0,2.0,0.0,-83.8,9.855531147899873,6.0,4.0,3.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,408.0,9.0,183.0,0,
2013-03-27 22:30:00,0.0,,,,,,,,-82.1,9.44066082463937,6.0,4.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,586.0,8.0,6.0,0,
2013-03-27 22:40:00,0.0,-82.0,5.656854249492381,2.0,1.0,0.0,1.0,0.0,-81.0,9.99994289065437,5.0,3.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,569.0,16.0,15.0,0,
2013-03-27 22:50:00,0.0,,,,,,,,-82.2,11.115146297731735,6.0,4.0,2.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,578.0,16.0,6.0,0,
2013-03-27 23:00:00,0.0,-88.0,10.98483803552272,4.0,0.0,2.0,2.0,0.0,-83.8,9.665215188448707,5.0,4.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,559.0,24.0,17.0,0,
2013-03-27 23:10:00,0.0,,,,,,,,-83.0,8.850357594723123,6.0,4.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,467.0,78.0,55.0,0,
2013-03-27 23:20:00,0.0,,,,,,,,-85.54545454545455,9.882159748965675,6.0,4.0,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,437.0,69.0,94.0,0,
2013-03-27 23:30:00,114.0,,,,,,,,-83.33333333333333,10.707418823603923,6.0,5.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,118.0,429.0,53.0,0,
2013-03-27 23:40:00,89.0,-88.0,9.899494936611665,4.0,0.0,2.0,2.0,0.0,-83.36363636363636,10.730915968711411,7.0,5.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,570.0,18.0,12.0,0,
2013-03-27 23:50:00,0.0,,,,,,,,-83.0909090909091,9.918299274538894,5.0,3.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,505.0,0.0,95.0,0,
2013-03-28 00:00:00,0.0,-79.0,7.0710678118654755,2.0,1.0,0.0,1.0,0.0,-82.45454545454545,9.414762772539957,11.0,7.0,5.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,42.0,492.0,0.0,108.0,0,
2013-03-28 00:10:00,0.0,,,,,,,,-83.63636363636364,9.242489643513649,12.0,10.0,2.0,1.0,0.0,0.0,0.0,556.0,26.0,12.0,6.0,367.0,2.0,231.0,0,
2013-03-28 00:20:00,0.0,-87.0,10.677078252031311,4.0,1.0,2.0,1.0,0.0,-82.5,8.85010851339341,8.0,4.0,4.0,1.0,0.0,0.0,0.0,565.0,17.0,1.0,17.0,386.0,2.0,212.0,0,
2013-03-28 00:30:00,0.0,,,,,,,,-87.9047619047619,6.779137009103103,25.0,21.0,9.0,1.0,0.0,0.0,0.0,85.0,26.0,487.0,2.0,0.0,2.0,598.0,0,
2013-03-28 00:40:00,0.0,-86.0,,1.0,1.0,0.0,0.0,0.0,-82.55555555555556,10.782587005833136,15.0,9.0,6.0,1.0,0.0,0.0,0.0,550.0,40.0,10.0,0.0,0.0,15.0,585.0,0,
2013-03-28 00:50:00,0.0,,,,,,,,-81.0,16.55324234173895,9.0,6.0,3.0,1.0,0.0,0.0,0.0,387.0,6.0,0.0,207.0,0.0,12.0,588.0,0,
2013-03-28 01:00:00,172.0,,,,,,,,-83.26666666666667,12.434131329154212,28.0,22.0,7.0,1.0,0.0,0.0,0.0,571.0,22.0,0.0,7.0,0.0,31.0,569.0,0,
2013-03-28 01:10:00,0.0,,,,,,,,-83.9,12.238719203970602,6.0,4.0,2.0,0.0,0.0,0.0,0.0,582.0,6.0,0.0,12.0,0.0,410.0,190.0,0,
2013-03-28 01:20:00,0.0,-83.0,,1.0,1.0,0.0,0.0,0.0,-83.3,12.220386585859925,4.0,3.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,247.0,353.0,0,
2013-03-28 01:30:00,0.0,,,,,,,,-82.72727272727273,12.238479515574635,4.0,2.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,300.0,300.0,0,
2013-03-28 01:40:00,480.0,,,,,,,,-83.3,10.000708333070628,4.0,2.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,333.0,267.0,0,
2013-03-28 01:50:00,600.0,,,,,,,,-81.7,13.796771152077572,4.0,3.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,332.0,268.0,0,
