timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,audio_inference_3,STRESSED
2013-03-27 16:30:00,391.0,,,,,,,,-83.1,6.65420981197929,25.0,18.0,9.0,0.0,0.0,0.0,0.0,237.0,363.0,0.0,0.0,11.0,394.0,195.0,0,
2013-03-27 16:40:00,600.0,-69.0,,1.0,0.0,0.0,0.0,1.0,-78.0,12.458266451710207,24.0,18.0,6.0,1.0,0.0,0.0,0.0,380.0,197.0,0.0,23.0,1.0,249.0,350.0,0,
2013-03-27 16:50:00,351.0,,,,,,,,-81.5,8.464185227940227,19.0,10.0,10.0,0.0,0.0,0.0,0.0,226.0,371.0,3.0,0.0,10.0,88.0,502.0,0,
2013-03-27 17:00:00,72.0,-91.0,9.018499505645789,3.0,1.0,2.0,0.0,0.0,-80.45454545454545,5.091780506822688,34.0,24.0,11.0,1.0,0.0,0.0,0.0,0.0,196.0,404.0,0.0,58.0,10.0,532.0,0,
2013-03-27 17:10:00,0.0,,,,,,,,-63.2,30.790491438872714,3.0,2.0,0.0,1.0,0.0,0.0,0.0,560.0,0.0,40.0,0.0,569.0,11.0,20.0,0,
2013-03-27 17:20:00,72.0,-80.0,3.5355339059327378,2.0,1.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,577.0,22.0,1.0,0,
2013-03-27 17:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 17:40:00,431.0,-83.0,5.5677643628300215,3.0,2.0,0.0,1.0,0.0,-79.0,8.28116977836964,22.0,12.0,13.0,2.0,0.0,0.0,0.0,406.0,194.0,0.0,0.0,244.0,218.0,138.0,0,
2013-03-27 17:50:00,600.0,,,,,,,,-77.75,11.32429439268779,11.0,8.0,5.0,1.0,0.0,0.0,0.0,359.0,60.0,0.0,181.0,123.0,309.0,168.0,0,
2013-03-27 18:00:00,600.0,-80.0,7.0710678118654755,2.0,1.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,204.0,313.0,83.0,0,
2013-03-27 18:10:00,600.0,,,,,,,,-79.4,12.436604860866646,17.0,11.0,5.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,222.0,307.0,71.0,0,
2013-03-27 18:20:00,600.0,-82.0,7.7781745930520225,2.0,1.0,0.0,1.0,0.0,-78.5,11.076669032456618,16.0,9.0,7.0,2.0,0.0,0.0,0.0,582.0,0.0,0.0,18.0,259.0,262.0,79.0,0,
2013-03-27 18:30:00,600.0,,,,,,,,-76.5,10.5768153606395,8.0,4.0,4.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,304.0,247.0,49.0,0,
2013-03-27 18:40:00,600.0,-66.0,,1.0,0.0,0.0,0.0,1.0,-78.16666666666667,9.767593123655734,20.0,14.0,7.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,277.0,263.0,60.0,0,
2013-03-27 18:50:00,315.0,,,,,,,,-83.2,7.250374631548152,19.0,13.0,9.0,2.0,0.0,0.0,0.0,296.0,304.0,0.0,0.0,366.0,147.0,87.0,0,
2013-03-27 19:00:00,0.0,-85.0,10.580380165402588,9.0,4.0,3.0,1.0,1.0,-82.77777777777777,8.457856166170735,22.0,17.0,9.0,2.0,0.0,0.0,0.0,142.0,456.0,2.0,0.0,596.0,1.0,3.0,0,
2013-03-27 19:10:00,0.0,,,,,,,,-77.0,12.060265337047937,16.0,8.0,7.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,330.0,270.0,0.0,0,
2013-03-27 19:20:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,600.0,0.0,0,
2013-03-27 19:30:00,61.0,-83.0,9.15475416434127,7.0,1.0,3.0,2.0,1.0,-72.5,10.580740391297638,12.0,3.0,8.0,1.0,0.0,0.0,0.0,595.0,0.0,0.0,5.0,14.0,576.0,10.0,0,
2013-03-27 19:40:00,600.0,,,,,,,,-77.25,12.810873003588855,28.0,19.0,13.0,2.0,0.0,0.0,0.0,416.0,179.0,0.0,5.0,130.0,370.0,100.0,0,
2013-03-27 19:50:00,6.0,,,,,,,,-84.73333333333333,6.068995851400049,38.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,595.0,5.0,0.0,381.0,26.0,193.0,0,
2013-03-27 20:00:00,0.0,,,,,,,,-81.0,9.687845107437198,16.0,10.0,6.0,0.0,0.0,0.0,0.0,49.0,365.0,0.0,186.0,600.0,0.0,0.0,0,
2013-03-27 20:10:00,0.0,-90.0,4.242640687119285,2.0,1.0,1.0,0.0,0.0,-84.625,7.37708698052281,19.0,11.0,8.0,0.0,0.0,0.0,0.0,470.0,112.0,18.0,0.0,599.0,1.0,0.0,0,
2013-03-27 20:20:00,0.0,,,,,,,,-84.28571428571429,6.453807102426999,20.0,16.0,5.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,410.0,187.0,3.0,0,
2013-03-27 20:30:00,600.0,-88.0,5.550632739564365,7.0,5.0,2.0,0.0,0.0,-86.17647058823529,4.95836527827928,15.0,12.0,8.0,0.0,0.0,0.0,0.0,112.0,467.0,0.0,21.0,25.0,393.0,182.0,0,
2013-03-27 20:40:00,600.0,,,,,,,,-80.0,10.85751680807182,14.0,9.0,5.0,1.0,0.0,0.0,0.0,358.0,19.0,223.0,0.0,74.0,240.0,286.0,0,
2013-03-27 20:50:00,444.0,-94.0,,1.0,0.0,1.0,0.0,0.0,-85.33333333333333,5.987334642513593,15.0,15.0,3.0,1.0,0.0,0.0,0.0,405.0,195.0,0.0,0.0,292.0,200.0,108.0,0,
2013-03-27 21:00:00,300.0,,,,,,,,-88.875,4.631364552395261,18.0,17.0,2.0,0.0,0.0,0.0,0.0,373.0,216.0,11.0,0.0,142.0,220.0,238.0,0,
2013-03-27 21:10:00,600.0,,,,,,,,,,,,,,0.0,0.0,0.0,351.0,239.0,0.0,10.0,125.0,339.0,136.0,0,
2013-03-27 21:20:00,600.0,,,,,,,,,,,,,,0.0,0.0,0.0,554.0,41.0,0.0,5.0,195.0,281.0,124.0,0,
2013-03-27 21:30:00,315.0,-78.0,4.949747468305833,2.0,1.0,0.0,1.0,0.0,-78.0,9.385096044540168,7.0,4.0,5.0,0.0,0.0,0.0,0.0,60.0,94.0,224.0,222.0,42.0,133.0,425.0,0,
2013-03-27 21:40:00,162.0,,,,,,,,-81.28571428571429,7.253011955150904,16.0,12.0,7.0,1.0,0.0,0.0,0.0,245.0,345.0,10.0,0.0,50.0,264.0,286.0,0,
2013-03-27 21:50:00,0.0,,,,,,,,-80.0,8.607790696943379,7.0,5.0,4.0,0.0,0.0,0.0,0.0,263.0,313.0,0.0,24.0,7.0,17.0,576.0,0,
2013-03-27 22:00:00,255.0,,,,,,,,,,,,,,0.0,0.0,0.0,407.0,193.0,0.0,0.0,349.0,133.0,118.0,0,
2013-03-27 22:10:00,151.0,-74.0,6.363961030678928,2.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,355.0,60.0,185.0,0,
2013-03-27 22:20:00,79.0,,,,,,,,-81.73333333333333,9.268220098557665,28.0,21.0,15.0,1.0,0.0,0.0,0.0,361.0,23.0,26.0,190.0,230.0,65.0,305.0,0,
2013-03-27 22:30:00,325.0,-92.0,2.516611478423583,3.0,1.0,2.0,0.0,0.0,-84.53846153846153,7.300028965067852,36.0,22.0,16.0,1.0,0.0,0.0,0.0,138.0,462.0,0.0,0.0,453.0,109.0,38.0,0,
2013-03-27 22:40:00,0.0,,,,,,,,-71.0,30.02221399786054,3.0,2.0,0.0,1.0,0.0,0.0,0.0,380.0,220.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 22:50:00,0.0,-88.0,4.242640687119285,2.0,1.0,1.0,0.0,0.0,-72.0,27.135462651912412,3.0,2.0,0.0,1.0,536.0,521.0,504.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 23:00:00,0.0,,,,,,,,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 23:10:00,0.0,-89.0,8.48528137423857,2.0,1.0,1.0,0.0,0.0,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 23:20:00,0.0,,,,,,,,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 23:30:00,0.0,-84.0,,1.0,1.0,0.0,0.0,0.0,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 23:40:00,0.0,,,,,,,,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-27 23:50:00,0.0,-90.0,,1.0,1.0,0.0,0.0,0.0,-60.4,,1.0,0.0,1.0,1.0,600.0,600.0,458.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 00:00:00,0.0,,,,,,,,-68.5,22.76883835420683,2.0,1.0,0.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 00:10:00,0.0,-90.0,3.5355339059327378,2.0,1.0,1.0,0.0,0.0,-68.375,23.051681066681446,2.0,1.0,0.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 00:20:00,0.0,,,,,,,,-68.83333333333333,23.09882151876055,2.0,1.0,1.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0,
2013-03-28 00:30:00,0.0,-72.0,28.991378028648448,2.0,0.0,1.0,0.0,1.0,-68.0,19.79898987322333,2.0,1.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 00:40:00,0.0,,,,,,,,-62.0,,1.0,0.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 00:50:00,0.0,-94.0,,1.0,0.0,1.0,0.0,0.0,-77.0,21.213203435596427,2.0,1.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 01:00:00,0.0,,,,,,,,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 01:10:00,0.0,-92.0,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 01:20:00,0.0,,,,,,,,,,,,,,600.0,600.0,593.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 01:30:00,0.0,-99.0,,1.0,0.0,1.0,0.0,0.0,-70.9,17.54001006879063,3.0,2.0,1.0,1.0,479.0,21.0,0.0,544.0,0.0,0.0,56.0,599.0,1.0,0.0,0,
2013-03-28 01:40:00,0.0,,,,,,,,-73.0,17.27716544721835,3.0,2.0,0.0,1.0,0.0,0.0,0.0,407.0,0.0,0.0,193.0,597.0,0.0,3.0,0,
2013-03-28 01:50:00,0.0,-93.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0,
2013-03-28 02:00:00,0.0,,,,,,,,-71.0,18.783929994826945,3.0,2.0,0.0,1.0,0.0,0.0,0.0,598.0,0.0,0.0,2.0,591.0,4.0,5.0,0,
2013-03-28 02:10:00,1.0,-86.0,,1.0,1.0,0.0,0.0,0.0,-58.5,22.627416997969522,2.0,1.0,0.0,1.0,0.0,0.0,0.0,589.0,11.0,0.0,0.0,565.0,21.0,14.0,0,
2013-03-28 02:20:00,482.0,,,,,,,,-70.0,26.516504294495533,2.0,1.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,250.0,262.0,88.0,0,
2013-03-28 02:30:00,0.0,-96.0,4.242640687119285,2.0,0.0,2.0,0.0,0.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,587.0,8.0,5.0,0,
2013-03-28 02:40:00,0.0,,,,,,,,-78.0,21.262749760356108,5.0,4.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,593.0,2.0,5.0,0,
2013-03-28 02:50:00,14.0,-76.0,6.363961030678928,2.0,0.0,0.0,2.0,0.0,-82.0,12.280065146407,5.0,4.0,1.0,0.0,0.0,0.0,0.0,590.0,10.0,0.0,0.0,380.0,211.0,9.0,0,
2013-03-28 03:00:00,199.0,,,,,,,,,,,,,,0.0,0.0,0.0,401.0,199.0,0.0,0.0,308.0,72.0,220.0,0,
2013-03-28 03:10:00,112.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,501.0,58.0,41.0,0,
2013-03-28 03:20:00,58.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,533.0,45.0,22.0,0,
2013-03-28 03:30:00,136.0,-92.0,0.0,2.0,0.0,2.0,0.0,0.0,-65.0,,1.0,0.0,1.0,0.0,137.0,0.0,135.0,595.0,0.0,0.0,5.0,539.0,50.0,11.0,0,
2013-03-28 03:40:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,409.0,9.0,182.0,0,
2013-03-28 03:50:00,0.0,-86.0,3.5355339059327378,2.0,2.0,0.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,419.0,181.0,0.0,0,
2013-03-28 04:00:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,597.0,3.0,0.0,0,
2013-03-28 04:10:00,0.0,-92.0,2.1213203435596424,2.0,0.0,2.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 04:20:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 04:30:00,0.0,-86.0,5.656854249492381,2.0,2.0,0.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 04:40:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 04:50:00,0.0,-75.0,,1.0,0.0,0.0,1.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 05:00:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0,
2013-03-28 05:10:00,0.0,-89.0,7.76745346515403,3.0,2.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 05:20:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 05:30:00,0.0,-89.0,4.242640687119285,2.0,1.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 05:40:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 05:50:00,0.0,-88.0,4.43471156521669,4.0,3.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 06:00:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 06:10:00,0.0,-90.0,3.0,4.0,2.0,2.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 06:20:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 06:30:00,0.0,-90.0,8.18535277187245,3.0,1.0,2.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 06:40:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0,
2013-03-28 06:50:00,0.0,-93.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 07:00:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0,
2013-03-28 07:10:00,0.0,-88.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 07:20:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 07:30:00,0.0,-87.0,7.0710678118654755,2.0,1.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 07:40:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,593.0,7.0,0.0,0,
2013-03-28 07:50:00,0.0,-90.0,0.7071067811865476,2.0,1.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 08:00:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 08:10:00,0.0,-92.0,2.8867513459481287,3.0,1.0,2.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 08:20:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 08:30:00,0.0,-92.0,2.081665999466133,3.0,1.0,2.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 08:40:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 08:50:00,0.0,-86.0,,1.0,1.0,0.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 09:00:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 09:10:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 09:20:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,595.0,0.0,0.0,5.0,539.0,2.0,59.0,0,
2013-03-28 09:30:00,0.0,-95.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,580.0,0.0,0.0,20.0,455.0,8.0,137.0,0,
2013-03-28 09:40:00,0.0,,,,,,,,-77.6,17.23818866926439,3.0,2.0,1.0,1.0,425.0,0.0,411.0,600.0,0.0,0.0,0.0,588.0,4.0,8.0,0,
2013-03-28 09:50:00,0.0,-88.0,0.7071067811865476,2.0,2.0,0.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0,
2013-03-28 10:00:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 10:10:00,0.0,-88.0,7.7781745930520225,2.0,1.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0,
2013-03-28 10:20:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,413.0,187.0,0.0,0,
2013-03-28 10:30:00,0.0,-89.0,4.242640687119285,2.0,1.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,594.0,6.0,0.0,0,
2013-03-28 10:40:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,587.0,12.0,1.0,0,
2013-03-28 10:50:00,0.0,,,,,,,,-57.0,,1.0,0.0,0.0,1.0,573.0,0.0,572.0,600.0,0.0,0.0,0.0,589.0,10.0,1.0,0,
2013-03-28 11:00:00,0.0,,,,,,,,-61.5,24.041630560342615,2.0,1.0,0.0,1.0,572.0,0.0,0.0,600.0,0.0,0.0,0.0,578.0,14.0,8.0,0,
2013-03-28 11:10:00,0.0,-90.0,,1.0,1.0,0.0,0.0,0.0,,,,,,,600.0,0.0,0.0,600.0,0.0,0.0,0.0,596.0,2.0,2.0,0,
2013-03-28 11:20:00,0.0,,,,,,,,-59.75,,1.0,0.0,1.0,1.0,600.0,0.0,210.0,600.0,0.0,0.0,0.0,585.0,9.0,6.0,0,
2013-03-28 11:30:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 11:40:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 11:50:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 12:00:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 12:10:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 12:20:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0,
2013-03-28 12:30:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,-73.0,22.27386360737625,2.0,1.0,0.0,1.0,324.0,0.0,305.0,592.0,0.0,0.0,8.0,592.0,5.0,3.0,0,
2013-03-28 12:40:00,0.0,,,,,,,,-64.25,17.71477997436398,18.0,11.0,6.0,2.0,0.0,0.0,0.0,567.0,33.0,0.0,0.0,117.0,3.0,480.0,0,
2013-03-28 12:50:00,192.0,-87.0,9.763879010584539,4.0,1.0,2.0,1.0,0.0,-80.66666666666667,11.727578473692047,15.0,6.0,8.0,1.0,0.0,0.0,0.0,598.0,2.0,0.0,0.0,220.0,96.0,284.0,0,
2013-03-28 13:00:00,364.0,,,,,,,,-79.0,9.761436771758108,11.0,5.0,6.0,1.0,0.0,0.0,0.0,589.0,0.0,0.0,11.0,227.0,126.0,247.0,0,
2013-03-28 13:10:00,114.0,-87.0,10.580755216542011,7.0,1.0,4.0,1.0,1.0,,,,,,,0.0,0.0,0.0,595.0,5.0,0.0,0.0,74.0,50.0,476.0,0,
2013-03-28 13:20:00,380.0,,,,,,,,-79.83333333333333,10.370776466990696,20.0,11.0,8.0,1.0,0.0,0.0,0.0,375.0,16.0,209.0,0.0,138.0,200.0,262.0,0,
2013-03-28 13:30:00,600.0,-79.0,10.295630140987,4.0,0.0,1.0,2.0,1.0,-77.5,12.58384609772513,10.0,5.0,3.0,2.0,0.0,0.0,0.0,582.0,18.0,0.0,0.0,230.0,262.0,108.0,0,
2013-03-28 13:40:00,350.0,,,,,,,,-77.33333333333333,13.908471573802965,8.0,4.0,3.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,164.0,415.0,21.0,0,
2013-03-28 13:50:00,600.0,-71.0,6.6583281184793925,3.0,0.0,0.0,1.0,2.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,140.0,408.0,52.0,0,
2013-03-28 14:00:00,507.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,323.0,261.0,16.0,0,
2013-03-28 14:10:00,212.0,-76.0,11.718930554164631,3.0,1.0,0.0,1.0,1.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,392.0,179.0,29.0,0,
