timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,STRESSED
2013-03-27 13:00:00,0.0,-83.0,12.05197079319395,9.0,2.0,4.0,1.0,2.0,-78.0,19.099156467702382,9.0,6.0,2.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 13:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 13:20:00,0.0,-86.0,11.310551331768554,8.0,3.0,3.0,1.0,1.0,-73.0,17.093326714885496,12.0,5.0,5.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 13:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 13:40:00,0.0,-85.0,12.149074038789953,10.0,1.0,6.0,1.0,2.0,-66.0,24.390385587171618,11.0,4.0,4.0,3.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 13:50:00,0.0,,,,,,,,-66.0,24.00240372578098,14.0,5.0,6.0,3.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,
2013-03-27 14:00:00,0.0,-79.0,12.384129628951188,6.0,2.0,1.0,1.0,2.0,-64.0,23.481853331827025,13.0,4.0,6.0,3.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 14:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,
2013-03-27 14:20:00,0.0,-83.0,12.635927614016577,7.0,2.0,3.0,0.0,2.0,-70.0,14.41953802738066,13.0,4.0,7.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 14:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,597.0,0.0,3.0,
2013-03-27 14:40:00,0.0,-88.0,10.05342869728674,8.0,3.0,4.0,0.0,1.0,-71.0,15.451329707943898,13.0,4.0,7.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,597.0,1.0,2.0,
2013-03-27 14:50:00,0.0,,,,,,,,-72.0,15.46140178169318,14.0,5.0,7.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 15:00:00,0.0,-85.0,12.573782247199926,10.0,3.0,5.0,0.0,2.0,-72.0,16.153384109276242,12.0,5.0,6.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 15:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,595.0,5.0,0.0,
2013-03-27 15:20:00,0.0,-84.0,14.309088021254185,9.0,3.0,3.0,1.0,2.0,-69.0,22.12452271789169,14.0,6.0,6.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 15:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 15:40:00,303.0,-86.0,13.43414271459815,7.0,4.0,2.0,0.0,1.0,-68.0,22.378733036248775,13.0,5.0,6.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,455.0,117.0,28.0,
2013-03-27 15:50:00,49.0,,,,,,,,-70.0,16.151554949066895,11.0,3.0,6.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,554.0,36.0,10.0,
2013-03-27 16:00:00,346.0,-81.0,17.765134392961965,6.0,0.0,3.0,1.0,2.0,-70.0,13.797232924164048,11.0,3.0,5.0,3.0,0.0,0.0,160.0,600.0,0.0,0.0,0.0,478.0,87.0,35.0,
2013-03-27 16:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 16:20:00,0.0,-84.0,17.290652580705757,6.0,0.0,4.0,0.0,2.0,-71.0,12.35376522225334,12.0,3.0,7.0,2.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 16:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,
2013-03-27 16:40:00,0.0,-74.0,16.82012683265696,4.0,0.0,1.0,1.0,2.0,-67.0,21.142195350587986,12.0,3.0,6.0,3.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,594.0,3.0,3.0,
2013-03-27 16:50:00,0.0,,,,,,,,-67.0,24.99257465486075,12.0,4.0,5.0,3.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,575.0,14.0,11.0,
2013-03-27 17:00:00,268.0,-80.0,16.87206764645835,7.0,3.0,2.0,0.0,2.0,-67.0,24.959360908679074,12.0,4.0,5.0,3.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,210.0,338.0,52.0,
2013-03-27 17:10:00,600.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,85.0,479.0,36.0,
2013-03-27 17:20:00,600.0,-76.0,18.721645226849056,5.0,0.0,2.0,1.0,2.0,-66.0,24.440403706431145,12.0,3.0,6.0,3.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,141.0,409.0,50.0,
2013-03-27 17:30:00,278.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,458.0,120.0,22.0,
2013-03-27 17:40:00,0.0,-77.0,15.630099167951558,5.0,0.0,2.0,1.0,2.0,-66.0,24.260424188751973,12.0,3.0,6.0,3.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,380.0,195.0,25.0,
2013-03-27 17:50:00,0.0,,,,,,,,-72.0,12.196573709710865,13.0,3.0,8.0,2.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,562.0,21.0,17.0,
2013-03-27 18:00:00,0.0,-82.0,14.146554350795109,8.0,3.0,2.0,2.0,1.0,-73.0,13.124981962469569,12.0,3.0,7.0,2.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,388.0,16.0,196.0,
2013-03-27 18:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,504.0,600.0,0.0,0.0,0.0,379.0,209.0,12.0,
2013-03-27 18:20:00,236.0,-81.0,13.51189951751524,7.0,5.0,0.0,1.0,1.0,-43.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,293.0,96.0,211.0,
2013-03-27 18:30:00,110.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,364.0,226.0,10.0,
2013-03-27 18:40:00,90.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,514.0,58.0,28.0,
2013-03-27 18:50:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,51.0,549.0,0.0,0.0,11.0,20.0,569.0,
2013-03-27 19:00:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,600.0,
2013-03-27 19:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,600.0,
2013-03-27 19:20:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,600.0,
2013-03-27 19:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,600.0,
2013-03-27 19:40:00,515.0,-76.0,14.01020036565196,7.0,1.0,1.0,2.0,3.0,-79.0,8.785651329418886,17.0,11.0,10.0,1.0,0.0,0.0,0.0,44.0,330.0,0.0,226.0,106.0,275.0,219.0,
2013-03-27 19:50:00,0.0,,,,,,,,-83.66666666666667,7.185786555683828,15.0,11.0,7.0,3.0,0.0,0.0,0.0,28.0,572.0,0.0,0.0,37.0,301.0,262.0,
2013-03-27 20:00:00,517.0,,,,,,,,-86.84210526315789,4.392565055714198,20.0,15.0,6.0,1.0,0.0,0.0,0.0,90.0,202.0,0.0,308.0,1.0,465.0,134.0,
2013-03-27 20:10:00,593.0,,,,,,,,-87.75675675675676,5.803059156529509,26.0,20.0,7.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0,535.0,85.0,353.0,162.0,
2013-03-27 20:20:00,127.0,,,,,,,,-83.10526315789474,9.005871807623336,9.0,9.0,3.0,4.0,0.0,0.0,0.0,240.0,108.0,0.0,252.0,41.0,31.0,528.0,
2013-03-27 20:30:00,207.0,,,,,,,,-77.1842105263158,17.201770699393283,10.0,6.0,3.0,4.0,181.0,0.0,426.0,0.0,415.0,0.0,185.0,267.0,151.0,182.0,
2013-03-27 20:40:00,0.0,-80.0,,1.0,0.0,0.0,1.0,0.0,-77.52631578947368,15.0899947893114,17.0,15.0,3.0,4.0,600.0,0.0,600.0,252.0,338.0,0.0,10.0,4.0,87.0,509.0,
2013-03-27 20:50:00,0.0,,,,,,,,-79.42105263157895,9.494099672130236,22.0,15.0,12.0,3.0,600.0,0.0,600.0,3.0,550.0,0.0,47.0,1.0,7.0,592.0,
2013-03-27 21:00:00,182.0,-88.0,6.363961030678928,2.0,1.0,1.0,0.0,0.0,-76.97368421052632,10.649331259631396,21.0,10.0,13.0,3.0,600.0,0.0,600.0,11.0,572.0,0.0,17.0,7.0,35.0,558.0,
2013-03-27 21:10:00,183.0,,,,,,,,-78.92105263157895,9.850050482779647,20.0,16.0,13.0,3.0,600.0,0.0,600.0,39.0,561.0,0.0,0.0,0.0,83.0,517.0,
2013-03-27 21:20:00,0.0,,,,,,,,-84.02631578947368,7.53754659922047,14.0,11.0,3.0,0.0,600.0,0.0,600.0,0.0,597.0,0.0,3.0,0.0,197.0,403.0,
2013-03-27 21:30:00,32.0,,,,,,,,-78.07894736842105,11.039935400849476,6.0,3.0,3.0,1.0,600.0,0.0,600.0,8.0,587.0,0.0,5.0,0.0,26.0,574.0,
2013-03-27 21:40:00,60.0,,,,,,,,-80.63157894736842,12.82129223165775,21.0,17.0,9.0,2.0,600.0,0.0,600.0,0.0,517.0,83.0,0.0,4.0,3.0,593.0,
2013-03-27 21:50:00,0.0,,,,,,,,-82.39473684210526,10.671184147666636,21.0,15.0,7.0,2.0,600.0,0.0,600.0,7.0,431.0,149.0,13.0,0.0,2.0,598.0,
2013-03-27 22:00:00,0.0,,,,,,,,-85.34210526315789,7.289931311049593,15.0,12.0,6.0,1.0,600.0,0.0,600.0,218.0,340.0,0.0,42.0,62.0,22.0,516.0,
2013-03-27 22:10:00,417.0,,,,,,,,-88.29411764705883,4.447744644589053,13.0,12.0,4.0,0.0,170.0,0.0,173.0,51.0,529.0,0.0,20.0,139.0,245.0,216.0,
2013-03-27 22:20:00,600.0,,,,,,,,-89.42857142857143,4.785568952773354,33.0,29.0,6.0,2.0,0.0,0.0,0.0,107.0,270.0,8.0,215.0,29.0,367.0,204.0,
2013-03-27 22:30:00,3.0,,,,,,,,-77.3,11.643795016481183,11.0,5.0,5.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,596.0,1.0,3.0,
2013-03-27 22:40:00,0.0,,,,,,,,-76.5,13.47891964414704,9.0,5.0,6.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,597.0,3.0,0.0,
2013-03-27 22:50:00,335.0,,,,,,,,-84.66666666666667,6.536731271941638,20.0,11.0,10.0,1.0,0.0,0.0,71.0,580.0,0.0,0.0,20.0,257.0,92.0,251.0,
2013-03-27 23:00:00,600.0,-81.0,10.239850851186526,11.0,3.0,3.0,2.0,3.0,-74.4,12.835259475366971,16.0,6.0,10.0,3.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,85.0,444.0,71.0,
2013-03-27 23:10:00,600.0,,,,,,,,-75.9,10.59561996412323,17.0,6.0,11.0,2.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,127.0,445.0,28.0,
2013-03-27 23:20:00,401.0,-80.0,11.028561405127446,16.0,6.0,2.0,3.0,5.0,-73.8,13.185224852853821,20.0,9.0,10.0,4.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,171.0,397.0,32.0,
2013-03-27 23:30:00,600.0,,,,,,,,-75.0,10.414948237714109,16.0,6.0,10.0,2.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,105.0,449.0,46.0,
2013-03-27 23:40:00,600.0,-81.0,11.412712210513327,16.0,3.0,5.0,5.0,3.0,-71.0,15.630337709569542,16.0,6.0,9.0,4.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,142.0,434.0,24.0,
2013-03-27 23:50:00,600.0,,,,,,,,-73.3,11.9682281129854,16.0,6.0,9.0,3.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,159.0,428.0,13.0,
2013-03-28 00:00:00,600.0,-76.0,7.016464154456234,13.0,3.0,0.0,8.0,2.0,-69.7,18.670851893448464,16.0,5.0,9.0,5.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,109.0,469.0,22.0,1.0
2013-03-28 00:10:00,600.0,,,,,,,,-74.45454545454545,12.127642122395725,17.0,6.0,10.0,5.0,0.0,0.0,212.0,600.0,0.0,0.0,0.0,160.0,422.0,18.0,
2013-03-28 00:20:00,600.0,-79.0,8.572936375317274,15.0,4.0,1.0,7.0,3.0,-73.9090909090909,10.164141089844419,16.0,6.0,10.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,82.0,437.0,81.0,
2013-03-28 00:30:00,600.0,,,,,,,,-74.33333333333333,9.787401481532424,16.0,6.0,10.0,2.0,0.0,0.0,0.0,380.0,200.0,0.0,20.0,72.0,464.0,64.0,
2013-03-28 00:40:00,413.0,-89.0,5.864932727443333,13.0,6.0,6.0,1.0,0.0,-81.73333333333333,10.129382778983684,17.0,10.0,9.0,2.0,0.0,0.0,0.0,97.0,503.0,0.0,0.0,267.0,295.0,38.0,
2013-03-28 00:50:00,548.0,,,,,,,,-76.9,14.553986838601286,11.0,7.0,4.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,73.0,461.0,66.0,
2013-03-28 01:00:00,351.0,,,,,,,,-76.9,15.860669468804678,12.0,8.0,4.0,2.0,0.0,145.0,96.0,600.0,0.0,0.0,0.0,115.0,250.0,235.0,
2013-03-28 01:10:00,600.0,,,,,,,,-77.0,11.901710332933614,13.0,7.0,7.0,1.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,123.0,394.0,83.0,
2013-03-28 01:20:00,591.0,-87.0,,1.0,1.0,0.0,0.0,0.0,-75.9090909090909,15.52791785464399,12.0,8.0,7.0,1.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,104.0,340.0,156.0,
2013-03-28 01:30:00,600.0,,,,,,,,-77.4,15.245947686759731,13.0,8.0,6.0,2.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,34.0,431.0,135.0,
2013-03-28 01:40:00,391.0,-74.0,,1.0,0.0,0.0,1.0,0.0,-77.0,15.004911269446769,11.0,8.0,5.0,1.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,130.0,401.0,69.0,
2013-03-28 01:50:00,600.0,,,,,,,,-78.6,14.72481941656045,13.0,9.0,4.0,2.0,2.0,600.0,600.0,600.0,0.0,0.0,0.0,51.0,426.0,123.0,
2013-03-28 02:00:00,600.0,,,,,,,,-78.36363636363636,14.792282359584483,12.0,9.0,4.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,118.0,380.0,102.0,
2013-03-28 02:10:00,600.0,,,,,,,,-78.6,14.965793987975962,11.0,9.0,4.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,146.0,393.0,61.0,
2013-03-28 02:20:00,600.0,,,,,,,,-76.8,15.51078813530627,11.0,7.0,4.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,194.0,308.0,98.0,
2013-03-28 02:30:00,600.0,,,,,,,,-73.9,17.877341963260942,11.0,6.0,6.0,2.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,132.0,398.0,70.0,
2013-03-28 02:40:00,600.0,,,,,,,,-77.3,14.358293170737738,11.0,7.0,5.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,137.0,413.0,50.0,
